uniprot_id	source_db	source_mlo	unified_mlo	source_role	unified_role	dataset_active	evidence	organism
Q6PAD2	PhaSepDB	Centrosome	centrosome	driver	driver	1	30237222	Xenopus laevis
Q6PAD2	PhaSepDB	Pericentriolar matrix	centrosome	driver	driver	1	30237222	Xenopus laevis
O43660	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	33731873	Homo sapiens
Q9ZNS0	PhaSepDB	Nuclear body	nuclear_body	driver	driver	1	35373503	Arabidopsis thaliana
P40967	PhaSepDB	NotInformed	NotInformed	driver	driver	1	19666488	Homo sapiens
P29590	PhaSepDB	PML nuclear body	pml_nuclear_body	driver	driver	1	35163537;37655965;36150385;35194189;32101700;27374333;39112465;34072343;39136995;39418304	Homo sapiens
P29590	PhaSepDB	Nuclear body	nuclear_body	driver	driver	1	37655965;34072343	Homo sapiens
P29590	PhaSepDB	PML/RARα microspeckle	pml_nuclear_body	driver	driver	1	37655965;39136995	Homo sapiens
Q60953	PhaSepDB	PML nuclear body	pml_nuclear_body	driver	driver	1	36175410	Mus musculus
B8GWZ0	PhaSepDB	BR-bodies	bacterial_rnp_body	driver	driver	1	37558691	Caulobacter vibrioides (strain NA1000 / CB15N)
Q8TCS8	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37357137	Homo sapiens
B8GXA0	PhaSepDB	NotInformed	NotInformed	driver	driver	1	36418326	Caulobacter vibrioides (strain NA1000 / CB15N)
Q9ZG88	PhaSepDB	NotInformed	NotInformed	driver	driver	1	35124010	Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15)
P11369	PhaSepDB	Transcriptional condensate	transcriptional_condensate	driver	driver	1	29930094	Mus musculus
P06746	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39496836	Homo sapiens
P20028	PhaSepDB	Nucleolus	nucleolus	driver	driver	1	26776729	Drosophila melanogaster
P97304	PhaSepDB	Nucleolus	nucleolus	driver	driver	1	31399547	Mus musculus
P24928	PhaSepDB	Splicesome	spliceosome	driver	driver	1	39266551;34667177;38326345;34759379;34916619;31391587;39383039;30127355;26455390	Homo sapiens
P24928	PhaSepDB	Transcriptional condensate	transcriptional_condensate	driver	driver	1	39266551;29849146;37851801;39894879;34667177;38326345;34759379;34916619;31391587;39383039;30127355;26455390	Homo sapiens
P24928	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	36979361;34667177;38326345;34759379;34916619;31391587;39383039;30127355;26455390	Homo sapiens
P08775	PhaSepDB	Transcriptional condensate	transcriptional_condensate	driver	driver	1	38194964;31391587	Mus musculus
O15514	PhaSepDB	NotInformed	NotInformed	driver	driver	1	24267890	Homo sapiens
P19388	PhaSepDB	Transcriptional condensate	transcriptional_condensate	driver	driver	1	36634798	Homo sapiens
O00411	PhaSepDB	Mitochondrial nucleoid	mitochondrial_nucleoid	driver	driver	1	34711968	Homo sapiens
Q5EWX9	PhaSepDB	Nuclear pore complex	nuclear_pore_complex	driver	driver	1	23202855	Xenopus laevis
Q1DEM0	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39739804	Myxococcus xanthus (strain DK1622)
O96561	PhaSepDB	NotInformed	NotInformed	driver	driver	1	29467404	Drosophila melanogaster
Q9A8N4	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39910287;36163138	Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15)
Q9NUX5	PhaSepDB	NotInformed	NotInformed	driver	driver	1	35077681	Homo sapiens
P20263	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34038708;31398323	Mus musculus
Q01860	PhaSepDB	Mediator condensate	mediator_condensate	driver	driver	1	30449618	Homo sapiens
Q01860	PhaSepDB	Transcriptional condensate	transcriptional_condensate	driver	driver	1	30449618	Homo sapiens
P37231	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37516962	Homo sapiens
O70343	PhaSepDB	Transcriptional condensate	transcriptional_condensate	driver	driver	1	34465622	Mus musculus
Q9UBK2	PhaSepDB	Transcriptional condensate	transcriptional_condensate	driver	driver	1	34465622	Homo sapiens
O75334	PhaSepDB	Presynaptic active zone condensate	presynaptic_active_zone	driver	driver	1	36137748;33761347	Homo sapiens
Q91Z79	PhaSepDB	Presynaptic active zone condensate	presynaptic_active_zone	driver	driver	1	34031393	Rattus norvegicus
P62937	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	39258548	Homo sapiens
P36873	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	39755675	Homo sapiens
P36873	PhaSepDB	Nucleolus	nucleolus	driver	driver	1	39755675	Homo sapiens
O88531	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34108467	Mus musculus
O43663	PhaSepDB	Polycomb body	polycomb_body	driver	driver	1	33053359	Homo sapiens
Q99K43	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34166371	Mus musculus
Q9Y255	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38322995	Homo sapiens
P90786	PhaSepDB	P granule	p_granule	driver	driver	1	36750365;37505984;32245789;32843637	Caenorhabditis elegans
Q13131	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37178510	Homo sapiens
P10644	PhaSepDB	Stress granule	stress_granule	driver	driver	1	32846158	Homo sapiens
P12849	PhaSepDB	PML nuclear body	pml_nuclear_body	driver	driver	1	36175410	Mus musculus
Q62074	PhaSepDB	Par complex	polarity_condensate	driver	driver	1	32385244	Mus musculus
P02319	PhaSepDB	NotInformed	NotInformed	driver	driver	1	32169215	Mus musculus
Q99873	PhaSepDB	Stress granule	stress_granule	driver	driver	1	39097054;39079611;39146246	Homo sapiens
P04156	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37922348;37805139;34737230;31821812;39333690;39826709	Homo sapiens
O46501	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37805139	Canis lupus familiaris
P04925	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37922348;34102212;38657863;39983547;38065962;39476948;39739794	Mus musculus
Q6GLY6	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38657863	Xenopus laevis
A0A0B4K630	PhaSepDB	Heterochromatin	heterochromatin	driver	driver	1	31866201	Drosophila melanogaster
P48437	PhaSepDB	Heterochromatin	heterochromatin	driver	driver	1	31866201	Mus musculus
F1QAE1	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37930995	Danio rerio
O22785	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37714161	Arabidopsis thaliana
Q99PV0	PhaSepDB	NotInformed	NotInformed	driver	driver	1	31391587	Mus musculus
P35820	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38257239	Drosophila melanogaster
P39006	PhaSepDB	NotInformed	NotInformed	driver	driver	1	25761633	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
O75475	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38762180	Homo sapiens
P25788	PhaSepDB	Proteasome containing foci	proteasome_foci	driver	driver	1	34572142	Homo sapiens
P49721	PhaSepDB	Proteasome containing foci	proteasome_foci	driver	driver	1	34572142	Homo sapiens
P28070	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34848715	Homo sapiens
P55036	PhaSepDB	Proteasome containing foci	proteasome_foci	driver	driver	1	34848715;34572142	Homo sapiens
P61289	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34848715	Homo sapiens
Q8WXF1	PhaSepDB	Paraspeckle	paraspeckle	driver	driver	1	34916619;35608889;39592606;36354291;38668381;34490876	Homo sapiens
Q8WXF1	PhaSepDB	Stress granule	stress_granule	driver	driver	1	34916619;36354291;38668381	Homo sapiens
Q8R326	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34916619	Mus musculus
P9WHW5	PhaSepDB	NotInformed	NotInformed	driver	driver	1	31366629	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
P26599	PhaSepDB	NotInformed	NotInformed	driver	driver	1	29425497;34916619	Homo sapiens
P17225	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	34813726;32908311	Mus musculus
A0A8J0V2D3	PhaSepDB	NotInformed	NotInformed	driver	driver	1	35982794	Xenopus laevis
A0A8J0TV93	PhaSepDB	L-body	l_body	driver	driver	1	39537752	Xenopus laevis
A0A1D8PRZ8	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39908105	Candida albicans (strain SC5314 / ATCC MYA-2876)
P34152	PhaSepDB	Integrin adhesion complex	integrin_adhesion_complex	driver	driver	1	35049497	Mus musculus
P06454	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37468629	Homo sapiens
Q8WUK0	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38322995	Homo sapiens
Q06124	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37126322;33002410;35231400	Homo sapiens
P35235	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38451719	Mus musculus
Q9H3S7	PhaSepDB	SINT-speckle	sint_speckle	driver	driver	1	31442668	Homo sapiens
P29350	PhaSepDB	NotInformed	NotInformed	driver	driver	1	35219918	Homo sapiens
A0A8J9X6Y3	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37311001;39326491	Phaeodactylum tricornutum
P32588	PhaSepDB	Stress granule	stress_granule	driver	driver	1	26412307;29898402	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q20757	PhaSepDB	P-body	p_body	driver	driver	1	37703874	Caenorhabditis elegans
Q20757	PhaSepDB	RNP granules	cytoplasmic_rnp_granule	driver	driver	1	24176641	Caenorhabditis elegans
Q14671	PhaSepDB	NORAD-PUM body	norad_pum_body	driver	driver	1	34108682	Homo sapiens
Q14671	PhaSepDB	Stress granule	stress_granule	driver	driver	1	34108682	Homo sapiens
Q8TB72	PhaSepDB	NORAD-PUM body	norad_pum_body	driver	driver	1	34108682	Homo sapiens
Q8TB72	PhaSepDB	Stress granule	stress_granule	driver	driver	1	34108682	Homo sapiens
P34230	PhaSepDB	P-body	p_body	driver	driver	1	30648970;35876801;36972455	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P49023	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37846507	Homo sapiens
Q8VI36	PhaSepDB	Integrin adhesion complex	integrin_adhesion_complex	driver	driver	1	35049497	Mus musculus
P52489	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38515267	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q10M12	PhaSepDB	NotInformed	NotInformed	driver	driver	1	35630784	Oryza sativa subsp. japonica
P62491	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37013374;30967547	Homo sapiens
P51149	PhaSepDB	Stress granule	stress_granule	driver	driver	1	36738734	Homo sapiens
P55258	PhaSepDB	NotInformed	NotInformed	driver	driver	1	33976349	Mus musculus
P63244	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34453890	Homo sapiens
P32628	PhaSepDB	Proteasome Storage Granule	proteasome_foci	driver	driver	1	38408252	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P54727	PhaSepDB	Proteasome containing foci	proteasome_foci	driver	driver	1	34848715;32025036	Homo sapiens
P32849	PhaSepDB	Intranuclear quality control compartment	inq_compartment	driver	driver	1	38055836	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q92878	PhaSepDB	NotInformed	NotInformed	driver	driver	1	35551189	Homo sapiens
Q96B01	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38461301;39038850	Homo sapiens
Q9LQQ2	PhaSepDB	DNA damage foci	dna_damage_foci	driver	driver	1	37335899	Arabidopsis thaliana
P06778	PhaSepDB	DNA damage foci	dna_damage_foci	driver	driver	1	32019927;33543712	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P43351	PhaSepDB	PML nuclear body	pml_nuclear_body	driver	driver	1	31171703;39038850	Homo sapiens
P06104	PhaSepDB	NotInformed	NotInformed	driver	driver	1	32214243	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q99638	PhaSepDB	NotInformed	NotInformed	driver	driver	1	33503405	Homo sapiens
Q38942	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38773271	Arabidopsis thaliana
P04049	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37027309	Homo sapiens
Q9SRY3	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38157854	Arabidopsis thaliana
Q9LUS7	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38157854	Arabidopsis thaliana
O95398	PhaSepDB	Cajal body	cajal_body	driver	driver	1	37684224	Homo sapiens
O95398	PhaSepDB	Histone locus body	histone_locus_body	driver	driver	1	37684224	Homo sapiens
O95398	PhaSepDB	PML nuclear body	pml_nuclear_body	driver	driver	1	37684224	Homo sapiens
O95398	PhaSepDB	Transcriptional condensate	transcriptional_condensate	driver	driver	1	35442725	Homo sapiens
Q70E73	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39914390	Homo sapiens
P12672	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34033754	Mus musculus
Q13702	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34033754	Homo sapiens
P10276	PhaSepDB	NotInformed	NotInformed	driver	driver	1	36918219	Homo sapiens
Q9Y272	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39009833	Homo sapiens
Q9BPW5	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39009833	Homo sapiens
Q8NHQ8	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39009833	Homo sapiens
P06400	PhaSepDB	Transcriptional condensate	transcriptional_condensate	driver	driver	1	18931262	Homo sapiens
Q8TDY2	PhaSepDB	NotInformed	NotInformed	driver	driver	1	36394358;39742665;39774270;36198318;30853400	Homo sapiens
F4HT77	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38480885	Arabidopsis thaliana
Q7Z6E9	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	39798570	Homo sapiens
E9PAI6	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39326491	Phaeodactylum tricornutum
P00877	PhaSepDB	NotInformed	NotInformed	driver	driver	1	30498228;31504763;28938114;37195994;36611062	Chlamydomonas reinhardtii
O03042	PhaSepDB	NotInformed	NotInformed	driver	driver	1	31504763	Arabidopsis thaliana
Q9TK52	PhaSepDB	NotInformed	NotInformed	driver	driver	1	37311001	Phaeodactylum tricornutum (strain CCAP 1055/1)
P00873	PhaSepDB	NotInformed	NotInformed	driver	driver	1	30498228	Chlamydomonas reinhardtii
P08475	PhaSepDB	NotInformed	NotInformed	driver	driver	1	30498228	Chlamydomonas reinhardtii
Q9NWB1	PhaSepDB	Stress granule	stress_granule	driver	driver	1	29358748	Homo sapiens
M9NFQ7	PhaSepDB	Cajal body	cajal_body	driver	driver	1	29358748	Drosophila melanogaster
M9NFQ7	PhaSepDB	Nucleolus	nucleolus	driver	driver	1	29358748	Drosophila melanogaster
M9NFQ7	PhaSepDB	P-body	p_body	driver	driver	1	29358748	Drosophila melanogaster
M9NFQ7	PhaSepDB	Stress granule	stress_granule	driver	driver	1	29358748	Drosophila melanogaster
O43251	PhaSepDB	NotInformed	NotInformed	driver	driver	1	35537448	Homo sapiens
O22791	PhaSepDB	Stress granule	stress_granule	driver	driver	1	35231447	Arabidopsis thaliana
Q9NTZ6	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	39840526	Homo sapiens
Q96PK6	PhaSepDB	Paraspeckle	paraspeckle	driver	driver	1	29932899;26283796;37806532	Homo sapiens
Q8C2Q3	PhaSepDB	Paraspeckle	paraspeckle	driver	driver	1	36477743	Mus musculus
Q8C2Q3	PhaSepDB	Stress granule	stress_granule	driver	driver	1	36477743	Mus musculus
Q503D7	PhaSepDB	NotInformed	NotInformed	driver	driver	1	31636951	Danio rerio
A0A0R4IJ04	PhaSepDB	Stress granule	stress_granule	driver	driver	1	31636951	Danio rerio
A0A8M9Q1B8	PhaSepDB	Rbm14-maternal mRNA condensate	maternal_mrna_condensate	driver	driver	1	36477743	Danio rerio
Q96T37	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	36147665	Homo sapiens
Q5T481	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	33188278	Homo sapiens
Q5T481	PhaSepDB	Stress granule	stress_granule	driver	driver	1	33188278	Homo sapiens
P98179	PhaSepDB	NotInformed	NotInformed	driver	driver	1	22579281	Homo sapiens
Q14498	PhaSepDB	Nuclear stress body	nuclear_stress_body	driver	driver	1	31271494	Homo sapiens
P38159	PhaSepDB	NotInformed	NotInformed	driver	driver	1	31363225	Homo sapiens
P0DJD4	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39354680	Homo sapiens
Q0WW84	PhaSepDB	Stress granule	stress_granule	driver	driver	1	25736060	Arabidopsis thaliana
P62877	PhaSepDB	Nuclear speckle	nuclear_speckle	driver	driver	1	30244836	Homo sapiens
P58555	PhaSepDB	NotInformed	NotInformed	driver	driver	1	32979320	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)
Q9SG02	PhaSepDB	NotInformed	NotInformed	driver	driver	1	19332064	Arabidopsis thaliana
Q04207	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34764296	Mus musculus
A0A0D9R6K4	PhaSepDB	Inclusion body	inclusion_body	driver	driver	1	32878896	Chlorocebus sabaeus
A0AAA9SLR3	PhaSepDB	Inclusion body	inclusion_body	driver	driver	1	32878896	Bos taurus
Q04206	PhaSepDB	Inclusion body	inclusion_body	driver	driver	1	32878896;33651988	Homo sapiens
P0DTD1	PhaSepDB	NotInformed	NotInformed	driver	driver	1	33770364	Severe acute respiratory syndrome coronavirus 2
Q9V7U0	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39390911	Drosophila melanogaster
P07949	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38805286;33848463	Homo sapiens
P22336	PhaSepDB	DNA damage foci	dna_damage_foci	driver	driver	1	33543712	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9SQV1	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38773271	Arabidopsis thaliana
P25888	PhaSepDB	NotInformed	NotInformed	driver	driver	1	31435012	Escherichia coli (strain K12)
B6JVN3	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39520300	Schizosaccharomyces japonicus (strain yFS275 / FY16936)
Q22038	PhaSepDB	NotInformed	NotInformed	driver	driver	1	31050339	Caenorhabditis elegans
P62745	PhaSepDB	Postsynaptic density	postsynaptic_density	driver	driver	1	39565307	Homo sapiens
O94844	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39009833	Homo sapiens
Q5UIP0	PhaSepDB	NotInformed	NotInformed	driver	driver	1	36606487	Homo sapiens
Q9JIR1	PhaSepDB	Presynaptic active zone condensate	presynaptic_active_zone	driver	driver	1	38552623;30661983;33761347	Rattus norvegicus
Q9JIR4	PhaSepDB	Presynaptic active zone condensate	presynaptic_active_zone	driver	driver	1	33761347;34031393;33202250;30661983;38552623	Rattus norvegicus
Q8GYN5	PhaSepDB	NotInformed	NotInformed	driver	driver	1	40139193	Arabidopsis thaliana
Q9FKW0	PhaSepDB	Nuclear body	nuclear_body	driver	driver	1	37756159	Arabidopsis thaliana
Q0WX00	PhaSepDB	Nuclear body	nuclear_body	driver	driver	1	37756159	Arabidopsis thaliana
Q9ZUF4	PhaSepDB	NotInformed	NotInformed	driver	driver	1	40139193	Arabidopsis thaliana
Q13546	PhaSepDB	Necrosome	necrosome	driver	driver	1	22817896	Homo sapiens
Q60855	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38272024	Mus musculus
Q9Y572	PhaSepDB	Necrosome	necrosome	driver	driver	1	22817896	Homo sapiens
Q9A749	PhaSepDB	RNP granules	cytoplasmic_rnp_granule	driver	driver	1	30197298	Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15)
A0A290MSE1	PhaSepDB	BR-bodies	bacterial_rnp_body	driver	driver	1	38865176;37558691;37815915	Caulobacter vibrioides
Q9CZW6	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38272024	Mus musculus
Q9CQJ4	PhaSepDB	Heterochromatin	heterochromatin	driver	driver	1	34166371;30514760	Mus musculus
Q99496	PhaSepDB	Polycomb body	polycomb_body	driver	driver	1	34620850;31171700	Homo sapiens
Q8ND24	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38969650	Homo sapiens
Q9NWF9	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39030428	Homo sapiens
P58283	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39009640	Mus musculus
P78317	PhaSepDB	PML nuclear body	pml_nuclear_body	driver	driver	1	39418304	Homo sapiens
P78317	PhaSepDB	p62 cluster	p62_body	driver	driver	1	39418304	Homo sapiens
Q8W034	PhaSepDB	Stress granule	stress_granule	driver	driver	1	35231447	Arabidopsis thaliana
Q15287	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39557835	Homo sapiens
P25367	PhaSepDB	P-body	p_body	driver	driver	1	26238190;31527136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P10964	PhaSepDB	Nucleolus	nucleolus	driver	driver	1	33836082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P15927	PhaSepDB	PML nuclear body	pml_nuclear_body	driver	driver	1	36894693	Homo sapiens
P15927	PhaSepDB	Stress granule	stress_granule	driver	driver	1	36894693	Homo sapiens
P08518	PhaSepDB	Stress granule	stress_granule	driver	driver	1	26777405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P16370	PhaSepDB	NotInformed	NotInformed	driver	driver	1	36327976	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9Y2J0	PhaSepDB	NotInformed	NotInformed	driver	driver	1	36693856	Homo sapiens
P47708	PhaSepDB	Postsynaptic density	postsynaptic_density	driver	driver	1	36693856	Mus musculus
P26373	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39602297	Homo sapiens
P47963	PhaSepDB	XY body	heterochromatin	driver	driver	1	34980897	Mus musculus
Q9CR57	PhaSepDB	NotInformed	NotInformed	driver	driver	1	34980897	Mus musculus
P50914	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39602297	Homo sapiens
P83731	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39602297	Homo sapiens
Q9D8E6	PhaSepDB	DNA damage foci	dna_damage_foci	driver	driver	1	34980897	Mus musculus
Q9D8E6	PhaSepDB	XY body	heterochromatin	driver	driver	1	34980897	Mus musculus
P46777	PhaSepDB	Nucleolus	nucleolus	driver	driver	1	35321919	Homo sapiens
P47962	PhaSepDB	NotInformed	NotInformed	driver	driver	1	38649740	Mus musculus
P47911	PhaSepDB	DNA damage foci	dna_damage_foci	driver	driver	1	34980897	Mus musculus
P47911	PhaSepDB	XY body	heterochromatin	driver	driver	1	34980897	Mus musculus
P18124	PhaSepDB	Nucleolus	nucleolus	driver	driver	1	36543022	Homo sapiens
P12970	PhaSepDB	DNA damage foci	dna_damage_foci	driver	driver	1	34980897	Mus musculus
P12970	PhaSepDB	XY body	heterochromatin	driver	driver	1	34980897	Mus musculus
P62424	PhaSepDB	DNA damage foci	dna_damage_foci	driver	driver	1	39602297;37582658	Homo sapiens
P62917	PhaSepDB	NotInformed	NotInformed	driver	driver	1	39602297	Homo sapiens
P62918	PhaSepDB	XY body	heterochromatin	driver	driver	1	34980897	Mus musculus
